k_name,alpha,beta,trial,n,r,k,L_multiplier,L,regret_linear,regret_softmax,regret_linear_per_k,regret_softmax_per_k
k10pct,6,6,14,200,5,20,2.0,0.4,2.0061995289070147,3.654266107264185,0.10030997644535074,0.18271330536320923
k10pct,6,6,15,200,5,20,1.0,0.2,2.8707685984554576,4.141913913312752,0.14353842992277288,0.20709569566563762
k10pct,6,6,15,200,5,20,2.0,0.4,2.030994710735458,3.685572991400875,0.10154973553677289,0.18427864957004375
k10pct,6,6,16,200,5,20,1.0,0.2,3.0927270384886807,4.4321227508741305,0.15463635192443403,0.22160613754370653
k10pct,6,6,16,200,5,20,2.0,0.4,2.131874931422315,3.9169516180660704,0.10659374657111576,0.1958475809033035
k10pct,6,6,17,200,5,20,1.0,0.2,3.1415300377066178,4.42473509674981,0.1570765018853309,0.2212367548374905
k10pct,6,6,17,200,5,20,2.0,0.4,2.183988293750895,3.9258680428425077,0.10919941468754475,0.19629340214212537
k10pct,6,6,18,200,5,20,1.0,0.2,2.957736761840261,4.159990324706248,0.14788683809201303,0.2079995162353124
k10pct,6,6,18,200,5,20,2.0,0.4,2.0529156078651187,3.7060903768246938,0.10264578039325593,0.1853045188412347
k10pct,6,6,19,200,5,20,1.0,0.2,3.3763822113884157,4.790508226629035,0.16881911056942078,0.23952541133145172
k10pct,6,6,19,200,5,20,2.0,0.4,2.380044054780681,4.229986725937019,0.11900220273903406,0.21149933629685097
k10pct,7,7,0,200,5,20,1.0,0.2,2.996657399149374,4.0510447565722,0.1498328699574687,0.20255223782860998
k10pct,7,7,0,200,5,20,2.0,0.4,2.141643972752096,3.662446511203708,0.10708219863760479,0.1831223255601854
k10pct,7,7,1,200,5,20,1.0,0.2,3.210271907565609,4.588469504554574,0.16051359537828044,0.2294234752277287
k10pct,7,7,1,200,5,20,2.0,0.4,2.1317005678607526,4.044539484254413,0.10658502839303763,0.20222697421272065
k10pct,7,7,2,200,5,20,1.0,0.2,3.126185378213524,4.2731072030202615,0.1563092689106762,0.21365536015101308
k10pct,7,7,2,200,5,20,2.0,0.4,2.2924072534201674,3.8386111035225774,0.11462036267100836,0.19193055517612886
k10pct,7,7,3,200,5,20,1.0,0.2,2.7851370191363767,3.7005436235110807,0.13925685095681883,0.18502718117555403
k10pct,7,7,3,200,5,20,2.0,0.4,2.0121618730877007,3.3755451884717385,0.10060809365438503,0.16877725942358693
k10pct,7,7,4,200,5,20,1.0,0.2,2.5075416370795267,3.4543025592072443,0.12537708185397634,0.1727151279603622
k10pct,7,7,4,200,5,20,2.0,0.4,1.7635329824183223,3.1007350164206358,0.08817664912091612,0.1550367508210318
k10pct,7,7,5,200,5,20,1.0,0.2,2.9034741637078785,4.075691320654643,0.14517370818539393,0.20378456603273215
k10pct,7,7,5,200,5,20,2.0,0.4,2.0755127099955963,3.63920428668934,0.10377563549977982,0.18196021433446702
k10pct,7,7,6,200,5,20,1.0,0.2,2.5062799430322737,3.4560284236542884,0.12531399715161368,0.1728014211827144
k10pct,7,7,6,200,5,20,2.0,0.4,1.838271520150201,3.1294482282086538,0.09191357600751004,0.1564724114104327
k10pct,7,7,7,200,5,20,1.0,0.2,3.2007050253159566,4.362591686136586,0.16003525126579782,0.2181295843068293
k10pct,7,7,7,200,5,20,2.0,0.4,2.2456871190009426,3.9279755219584374,0.11228435595004713,0.19639877609792186
k10pct,7,7,8,200,5,20,1.0,0.2,2.464657322653375,3.5011129634224076,0.12323286613266875,0.17505564817112038
k10pct,7,7,8,200,5,20,2.0,0.4,1.7400114473003327,3.1225324092564453,0.08700057236501664,0.15612662046282227
k10pct,7,7,9,200,5,20,1.0,0.2,2.755224302292307,3.9881168309757875,0.13776121511461534,0.19940584154878938
k10pct,7,7,9,200,5,20,2.0,0.4,1.9017052377743884,3.5333995339925846,0.09508526188871942,0.17666997669962922
k10pct,7,7,10,200,5,20,1.0,0.2,3.0570469551188992,4.286742049752057,0.15285234775594497,0.21433710248760285
k10pct,7,7,10,200,5,20,2.0,0.4,2.058297618460932,3.814387387421519,0.1029148809230466,0.19071936937107595
k10pct,7,7,11,200,5,20,1.0,0.2,3.033205719795056,4.161186229492378,0.1516602859897528,0.2080593114746189
k10pct,7,7,11,200,5,20,2.0,0.4,2.1327172361792446,3.7334368625887357,0.10663586180896223,0.1866718431294368
k10pct,7,7,12,200,5,20,1.0,0.2,2.788592525682958,3.917299181975906,0.1394296262841479,0.1958649590987953
k10pct,7,7,12,200,5,20,2.0,0.4,1.9962578244945988,3.497830457479683,0.09981289122472994,0.17489152287398416
k10pct,7,7,13,200,5,20,1.0,0.2,2.839550474687064,3.9827503017227333,0.14197752373435318,0.19913751508613667
k10pct,7,7,13,200,5,20,2.0,0.4,1.9321818300977842,3.570321956009918,0.09660909150488921,0.1785160978004959
k10pct,7,7,14,200,5,20,1.0,0.2,3.3309823796286704,4.644476112394312,0.1665491189814335,0.2322238056197156
k10pct,7,7,14,200,5,20,2.0,0.4,2.337215453987916,4.131319723501459,0.1168607726993958,0.20656598617507296
k10pct,7,7,15,200,5,20,1.0,0.2,2.6314247426916744,3.622878349673684,0.1315712371345837,0.1811439174836842
k10pct,7,7,15,200,5,20,2.0,0.4,1.9241917382433709,3.258371872805009,0.09620958691216855,0.16291859364025046
k10pct,7,7,16,200,5,20,1.0,0.2,2.704394429800349,3.8778570339368077,0.13521972149001743,0.1938928516968404
k10pct,7,7,16,200,5,20,2.0,0.4,1.8294911860858907,3.469755660144312,0.09147455930429453,0.1734877830072156
k10pct,7,7,17,200,5,20,1.0,0.2,2.6046507829827057,3.5250014397474807,0.1302325391491353,0.17625007198737402
k10pct,7,7,17,200,5,20,2.0,0.4,1.8586751002670976,3.2065905802496903,0.09293375501335488,0.1603295290124845
k10pct,7,7,18,200,5,20,1.0,0.2,2.5583170607963073,3.5112140701954697,0.12791585303981537,0.17556070350977349
k10pct,7,7,18,200,5,20,2.0,0.4,1.88704326368034,3.1782149968151003,0.094352163184017,0.158910749840755
k10pct,7,7,19,200,5,20,1.0,0.2,2.958605315196099,4.1777597718690895,0.14793026575980495,0.20888798859345448
k10pct,7,7,19,200,5,20,2.0,0.4,2.109051315900052,3.734555220924694,0.10545256579500259,0.1867277610462347
k10pct,8,8,0,200,5,20,1.0,0.2,2.719067585301282,3.5720274201965427,0.1359533792650641,0.17860137100982715
k10pct,8,8,0,200,5,20,2.0,0.4,1.954834077363829,3.2530271147904344,0.09774170386819145,0.16265135573952172
k10pct,8,8,1,200,5,20,1.0,0.2,2.8768251705535715,3.9409402377350453,0.14384125852767857,0.19704701188675228
k10pct,8,8,1,200,5,20,2.0,0.4,2.0087237513829432,3.5629303684066524,0.10043618756914716,0.17814651842033263
k10pct,8,8,2,200,5,20,1.0,0.2,2.8128586963720483,3.890074156481317,0.1406429348186024,0.19450370782406584
k10pct,8,8,2,200,5,20,2.0,0.4,2.0008103924944862,3.5075933144317357,0.10004051962472431,0.17537966572158678
k10pct,8,8,3,200,5,20,1.0,0.2,2.4743436507340117,3.4148490109297125,0.12371718253670058,0.17074245054648562
k10pct,8,8,3,200,5,20,2.0,0.4,1.7191063227340333,3.0731483059312747,0.08595531613670167,0.15365741529656374
k10pct,8,8,4,200,5,20,1.0,0.2,2.9543574206368834,3.9959546265373387,0.14771787103184417,0.19979773132686693
k10pct,8,8,4,200,5,20,2.0,0.4,2.1416509740790204,3.6129620095407606,0.10708254870395102,0.18064810047703803
k10pct,8,8,5,200,5,20,1.0,0.2,2.7264630524013906,3.5589401679450816,0.13632315262006953,0.17794700839725408
k10pct,8,8,5,200,5,20,2.0,0.4,2.01789437656633,3.2608065909243464,0.10089471882831651,0.16304032954621733
k10pct,8,8,6,200,5,20,1.0,0.2,2.940996885472849,4.041648505060344,0.14704984427364245,0.2020824252530172
k10pct,8,8,6,200,5,20,2.0,0.4,2.0643674986471545,3.6299488998156892,0.10321837493235772,0.18149744499078446
k10pct,8,8,7,200,5,20,1.0,0.2,2.6310226216770776,3.550502678605179,0.13155113108385388,0.17752513393025895
k10pct,8,8,7,200,5,20,2.0,0.4,1.8893985984042736,3.221212484685605,0.09446992992021368,0.16106062423428025
k10pct,8,8,8,200,5,20,1.0,0.2,2.7827166359287716,3.711047874199666,0.13913583179643857,0.1855523937099833
k10pct,8,8,8,200,5,20,2.0,0.4,1.9999300530973354,3.379052108143311,0.09999650265486677,0.16895260540716556
k10pct,8,8,9,200,5,20,1.0,0.2,2.5470546259682187,3.4699119571093533,0.12735273129841093,0.17349559785546767
k10pct,8,8,9,200,5,20,2.0,0.4,1.8367228439529555,3.1478576939395264,0.09183614219764777,0.15739288469697632
k10pct,8,8,10,200,5,20,1.0,0.2,2.636333409374515,3.780385380069845,0.13181667046872575,0.18901926900349225
k10pct,8,8,10,200,5,20,2.0,0.4,1.8832565635166194,3.3738150236637505,0.09416282817583096,0.16869075118318752
k10pct,8,8,11,200,5,20,1.0,0.2,2.69096061346111,3.7843258286207035,0.13454803067305549,0.1892162914310352
k10pct,8,8,11,200,5,20,2.0,0.4,1.9081921267876503,3.3853627731341387,0.09540960633938252,0.16926813865670692
k10pct,8,8,12,200,5,20,1.0,0.2,2.5423229527235183,3.5178167931807014,0.1271161476361759,0.17589083965903507
k10pct,8,8,12,200,5,20,2.0,0.4,1.8402013128187473,3.176775258931734,0.09201006564093736,0.1588387629465867
k10pct,8,8,13,200,5,20,1.0,0.2,2.5896724757289444,3.5043951284453705,0.12948362378644723,0.17521975642226853
k10pct,8,8,13,200,5,20,2.0,0.4,1.906218077288111,3.1859240964848627,0.09531090386440555,0.15929620482424314
k10pct,8,8,14,200,5,20,1.0,0.2,2.906437797796105,3.982141684813703,0.14532188988980527,0.19910708424068516
k10pct,8,8,14,200,5,20,2.0,0.4,2.0213841308490306,3.567901077356982,0.10106920654245152,0.1783950538678491
k10pct,8,8,15,200,5,20,1.0,0.2,2.7250670000099255,3.7635089234335233,0.13625335000049626,0.18817544617167617
k10pct,8,8,15,200,5,20,2.0,0.4,1.963449403090074,3.3655378191357457,0.0981724701545037,0.16827689095678727
k10pct,8,8,16,200,5,20,1.0,0.2,2.7172562023010407,3.7007833615026495,0.13586281011505202,0.1850391680751325
k10pct,8,8,16,200,5,20,2.0,0.4,1.9454817628728378,3.3438109292365183,0.09727408814364188,0.1671905464618259
k10pct,8,8,17,200,5,20,1.0,0.2,2.914779767001054,4.042446093685857,0.1457389883500527,0.20212230468429287
k10pct,8,8,17,200,5,20,2.0,0.4,2.0630100641062423,3.6293501351644846,0.10315050320531212,0.18146750675822423
k10pct,8,8,18,200,5,20,1.0,0.2,2.683478445441656,3.7777605884047265,0.1341739222720828,0.18888802942023633
k10pct,8,8,18,200,5,20,2.0,0.4,1.9947741070381042,3.399589650707396,0.09973870535190521,0.16997948253536982
k10pct,8,8,19,200,5,20,1.0,0.2,2.86869493919486,3.8174741358656217,0.143434746959743,0.19087370679328108
k10pct,8,8,19,200,5,20,2.0,0.4,2.05923306909229,3.447037534223419,0.1029616534546145,0.17235187671117097
k10pct,9,9,0,200,5,20,1.0,0.2,3.0888374991505394,3.9313345733213882,0.15444187495752698,0.19656672866606942
k10pct,9,9,0,200,5,20,2.0,0.4,2.2413283472405006,3.602082586714001,0.11206641736202502,0.18010412933570005
k10pct,9,9,1,200,5,20,1.0,0.2,2.839630356779619,3.703419432966955,0.14198151783898094,0.18517097164834775
k10pct,9,9,1,200,5,20,2.0,0.4,2.0634727059205957,3.3755039502228055,0.10317363529602978,0.16877519751114028
k10pct,9,9,2,200,5,20,1.0,0.2,2.7273127499888616,3.4875828933014326,0.13636563749944308,0.17437914466507162
k10pct,9,9,2,200,5,20,2.0,0.4,2.0002166643111554,3.207035092772843,0.10001083321555777,0.16035175463864215
k10pct,9,9,3,200,5,20,1.0,0.2,2.608443377843333,3.4651237971831,0.13042216889216665,0.173256189859155
k10pct,9,9,3,200,5,20,2.0,0.4,1.9499328349556073,3.160174192037001,0.09749664174778036,0.15800870960185004
k10pct,9,9,4,200,5,20,1.0,0.2,2.8276861041748838,3.8227852696465554,0.14138430520874418,0.19113926348232776
k10pct,9,9,4,200,5,20,2.0,0.4,2.0208334125302283,3.4692933540283626,0.10104167062651141,0.17346466770141813
k10pct,9,9,5,200,5,20,1.0,0.2,2.7348690716106585,3.723040356231351,0.13674345358053291,0.18615201781156757
k10pct,9,9,5,200,5,20,2.0,0.4,1.940764059139072,3.3702391706117876,0.0970382029569536,0.16851195853058937
k10pct,9,9,6,200,5,20,1.0,0.2,2.4194638074822965,3.380998677094137,0.12097319037411483,0.16904993385470685
k10pct,9,9,6,200,5,20,2.0,0.4,1.754631860615076,3.0558668679730587,0.0877315930307538,0.15279334339865294
k10pct,9,9,7,200,5,20,1.0,0.2,2.870279254663691,3.7062621819383352,0.14351396273318456,0.18531310909691676
k10pct,9,9,7,200,5,20,2.0,0.4,2.1600319077230807,3.392720928778976,0.10800159538615403,0.1696360464389488
k10pct,9,9,8,200,5,20,1.0,0.2,2.8606081993565624,3.8346535477298556,0.14303040996782812,0.19173267738649277
k10pct,9,9,8,200,5,20,2.0,0.4,2.067193882392658,3.469223934970808,0.1033596941196329,0.17346119674854038
k10pct,9,9,9,200,5,20,1.0,0.2,3.1047381101077853,4.156921544070222,0.15523690550538927,0.20784607720351111
k10pct,9,9,9,200,5,20,2.0,0.4,2.1949218308481324,3.747571650313251,0.10974609154240662,0.18737858251566256
k10pct,9,9,10,200,5,20,1.0,0.2,2.7760498364041144,3.8027006167573756,0.1388024918202057,0.19013503083786878
k10pct,9,9,10,200,5,20,2.0,0.4,1.97120214630875,3.4299123258081323,0.09856010731543749,0.1714956162904066
k10pct,9,9,11,200,5,20,1.0,0.2,2.755484184544164,3.670643041168498,0.1377742092272082,0.1835321520584249
k10pct,9,9,11,200,5,20,2.0,0.4,2.002356315575348,3.3316230989132016,0.1001178157787674,0.1665811549456601
k10pct,9,9,12,200,5,20,1.0,0.2,2.735123961060941,3.718728732711206,0.13675619805304703,0.1859364366355603
k10pct,9,9,12,200,5,20,2.0,0.4,1.9831903793244585,3.3732659354906573,0.09915951896622292,0.16866329677453287
k10pct,9,9,13,200,5,20,1.0,0.2,2.603820243701417,3.462023130394998,0.13019101218507084,0.17310115651974992
k10pct,9,9,13,200,5,20,2.0,0.4,1.866830025943159,3.1545729271275924,0.09334150129715794,0.15772864635637962
k10pct,9,9,14,200,5,20,1.0,0.2,2.679459471530226,3.491551848627404,0.1339729735765113,0.17457759243137022
k10pct,9,9,14,200,5,20,2.0,0.4,1.964266250427242,3.1934878107100957,0.09821331252136209,0.15967439053550478
k10pct,9,9,15,200,5,20,1.0,0.2,2.766552097556355,3.70736504479145,0.13832760487781776,0.18536825223957248
k10pct,9,9,15,200,5,20,2.0,0.4,1.9462984072076353,3.349239090583815,0.09731492036038177,0.16746195452919074
k10pct,9,9,16,200,5,20,1.0,0.2,2.698024615132752,3.5433162094881165,0.1349012307566376,0.17716581047440583
k10pct,9,9,16,200,5,20,2.0,0.4,2.0161200158891806,3.2303496089694654,0.10080600079445903,0.16151748044847328
k10pct,9,9,17,200,5,20,1.0,0.2,2.8338843126504454,3.6775207291998626,0.14169421563252227,0.18387603645999312
k10pct,9,9,17,200,5,20,2.0,0.4,2.1134097802804668,3.3744377743602083,0.10567048901402334,0.16872188871801042
k10pct,9,9,18,200,5,20,1.0,0.2,2.650086303510479,3.498900278706893,0.13250431517552394,0.17494501393534465
k10pct,9,9,18,200,5,20,2.0,0.4,1.959251666839526,3.1862655103331985,0.0979625833419763,0.1593132755166599
k10pct,9,9,19,200,5,20,1.0,0.2,2.901712927327443,3.806459839968797,0.14508564636637217,0.19032299199843986
k10pct,9,9,19,200,5,20,2.0,0.4,2.1032639697319198,3.4829183758941067,0.10516319848659599,0.17414591879470534
k10pct,10,10,0,200,5,20,1.0,0.2,2.451609763545031,3.233575415232181,0.12258048817725156,0.16167877076160905
k10pct,10,10,0,200,5,20,2.0,0.4,1.800100187943345,2.964269177565839,0.09000500939716724,0.14821345887829196
k10pct,10,10,1,200,5,20,1.0,0.2,2.811791180167255,3.870062229108754,0.14058955900836273,0.1935031114554377
k10pct,10,10,1,200,5,20,2.0,0.4,2.0254357525458175,3.493144835490753,0.10127178762729087,0.17465724177453765
k10pct,10,10,2,200,5,20,1.0,0.2,2.5393141271076534,3.367678773301563,0.12696570635538268,0.16838393866507814
k10pct,10,10,2,200,5,20,2.0,0.4,1.8048602324960967,3.0797739785628373,0.09024301162480483,0.15398869892814188
k10pct,10,10,3,200,5,20,1.0,0.2,2.2944459091497222,3.091402197793684,0.1147222954574861,0.1545701098896842
k10pct,10,10,3,200,5,20,2.0,0.4,1.5980871375363588,2.822876988429867,0.07990435687681793,0.14114384942149333
k10pct,10,10,4,200,5,20,1.0,0.2,2.7522786353444015,3.591622155098314,0.1376139317672201,0.1795811077549157
k10pct,10,10,4,200,5,20,2.0,0.4,1.9946528427617825,3.293306809606298,0.09973264213808912,0.1646653404803149
k10pct,10,10,5,200,5,20,1.0,0.2,2.3957643865836733,3.204415817885021,0.11978821932918367,0.16022079089425106
k10pct,10,10,5,200,5,20,2.0,0.4,1.7035082060977196,2.9191070852392187,0.08517541030488598,0.14595535426196093
k10pct,10,10,6,200,5,20,1.0,0.2,2.6673678962318643,3.592347974577857,0.1333683948115932,0.17961739872889285
k10pct,10,10,6,200,5,20,2.0,0.4,1.8573278764952104,3.262912875294923,0.09286639382476052,0.16314564376474613
k10pct,10,10,7,200,5,20,1.0,0.2,2.8211372091125906,3.671501035453746,0.14105686045562954,0.1835750517726873
k10pct,10,10,7,200,5,20,2.0,0.4,2.0555455241707037,3.3574026373104164,0.10277727620853519,0.16787013186552083
k10pct,10,10,8,200,5,20,1.0,0.2,2.2178111490148567,2.951892024556871,0.11089055745074283,0.14759460122784357
k10pct,10,10,8,200,5,20,2.0,0.4,1.6151387779830344,2.688908866681359,0.08075693889915173,0.13444544333406797
k10pct,10,10,9,200,5,20,1.0,0.2,2.8922741253106086,3.8682469569074414,0.14461370626553044,0.19341234784537206
k10pct,10,10,9,200,5,20,2.0,0.4,2.1224335631020015,3.517836319246859,0.10612167815510007,0.17589181596234296
k10pct,10,10,10,200,5,20,1.0,0.2,2.645944530112697,3.50189728471012,0.13229722650563486,0.175094864235506
k10pct,10,10,10,200,5,20,2.0,0.4,1.8938538629147157,3.189713857393384,0.09469269314573578,0.1594856928696692
k10pct,10,10,11,200,5,20,1.0,0.2,2.641423297627888,3.401750287021615,0.13207116488139442,0.17008751435108077
k10pct,10,10,11,200,5,20,2.0,0.4,1.95510444871584,3.1345980468039727,0.097755222435792,0.15672990234019862
k10pct,10,10,12,200,5,20,1.0,0.2,2.3030357516469717,3.0302731777136387,0.11515178758234859,0.15151365888568194
k10pct,10,10,12,200,5,20,2.0,0.4,1.7258770245597255,2.778206565638344,0.08629385122798627,0.1389103282819172
k10pct,10,10,13,200,5,20,1.0,0.2,2.680699503239113,3.513178960635539,0.13403497516195567,0.17565894803177695
k10pct,10,10,13,200,5,20,2.0,0.4,1.9689054605121559,3.2066244340616947,0.0984452730256078,0.16033122170308473
k10pct,10,10,14,200,5,20,1.0,0.2,2.6236996803560597,3.5549741996475106,0.13118498401780299,0.17774870998237552
k10pct,10,10,14,200,5,20,2.0,0.4,1.9014692064006287,3.2301569983032117,0.09507346032003143,0.1615078499151606
k10pct,10,10,15,200,5,20,1.0,0.2,2.7321702724647974,3.4742693710824586,0.13660851362323986,0.17371346855412292
k10pct,10,10,15,200,5,20,2.0,0.4,2.0713447008343735,3.210101894781271,0.10356723504171868,0.16050509473906355
k10pct,10,10,16,200,5,20,1.0,0.2,2.508204135207585,3.3902791522706544,0.12541020676037923,0.16951395761353272
k10pct,10,10,16,200,5,20,2.0,0.4,1.768371736271698,3.0807552129798648,0.0884185868135849,0.15403776064899324
k10pct,10,10,17,200,5,20,1.0,0.2,2.7108704298897575,3.6214796957426625,0.13554352149448787,0.18107398478713313
k10pct,10,10,17,200,5,20,2.0,0.4,2.0230233349710502,3.298682441143111,0.10115116674855251,0.16493412205715555
k10pct,10,10,18,200,5,20,1.0,0.2,2.5019612823577972,3.2513029219302325,0.12509806411788987,0.16256514609651163
k10pct,10,10,18,200,5,20,2.0,0.4,1.8576917589883326,2.992027323546841,0.09288458794941663,0.14960136617734204
k10pct,10,10,19,200,5,20,1.0,0.2,2.6657567553610058,3.4652833544100705,0.13328783776805028,0.17326416772050351
k10pct,10,10,19,200,5,20,2.0,0.4,1.9223447074577855,3.1726037042851782,0.09611723537288927,0.15863018521425892
