k_name,alpha,beta,trial,n,r,k,L_multiplier,L,regret_linear,regret_softmax,regret_linear_per_k,regret_softmax_per_k
k50pct,6,6,17,200,5,100,2.0,0.4,7.438095036931628,7.786792551019907,0.07438095036931629,0.07786792551019907
k50pct,6,6,18,200,5,100,1.0,0.2,8.957007537085623,9.088675059800288,0.08957007537085623,0.09088675059800287
k50pct,6,6,18,200,5,100,2.0,0.4,7.149369957530496,7.479970752794728,0.07149369957530496,0.07479970752794728
k50pct,6,6,19,200,5,100,1.0,0.2,9.554764931688759,9.68175952096746,0.09554764931688758,0.0968175952096746
k50pct,6,6,19,200,5,100,2.0,0.4,7.386956946802982,7.83435049327813,0.07386956946802982,0.0783435049327813
k50pct,7,7,0,200,5,100,1.0,0.2,8.275518190816932,8.370931975115766,0.08275518190816931,0.08370931975115767
k50pct,7,7,0,200,5,100,2.0,0.4,6.794959960259192,7.033825860534286,0.06794959960259192,0.07033825860534286
k50pct,7,7,1,200,5,100,1.0,0.2,9.658350309496115,9.771382854913504,0.09658350309496115,0.09771382854913505
k50pct,7,7,1,200,5,100,2.0,0.4,7.635556653949401,7.977902202165858,0.076355566539494,0.07977902202165858
k50pct,7,7,2,200,5,100,1.0,0.2,8.614378393979642,8.720644192797423,0.08614378393979642,0.08720644192797422
k50pct,7,7,2,200,5,100,2.0,0.4,6.984022455578646,7.287343602657103,0.06984022455578646,0.07287343602657102
k50pct,7,7,3,200,5,100,1.0,0.2,7.967623294401527,8.047312181536341,0.07967623294401527,0.08047312181536341
k50pct,7,7,3,200,5,100,2.0,0.4,6.681645365389784,6.877682401191137,0.06681645365389784,0.06877682401191137
k50pct,7,7,4,200,5,100,1.0,0.2,8.251801647472888,8.348975389427679,0.08251801647472888,0.08348975389427679
k50pct,7,7,4,200,5,100,2.0,0.4,6.894511207184145,7.137796643810475,0.06894511207184145,0.07137796643810475
k50pct,7,7,5,200,5,100,1.0,0.2,8.854983491205239,8.953583216464224,0.08854983491205239,0.08953583216464224
k50pct,7,7,5,200,5,100,2.0,0.4,7.164676344101068,7.465332340624485,0.07164676344101067,0.07465332340624485
k50pct,7,7,6,200,5,100,1.0,0.2,8.119306548854873,8.224987427349852,0.08119306548854872,0.08224987427349852
k50pct,7,7,6,200,5,100,2.0,0.4,6.786870407699972,7.021855875101551,0.06786870407699971,0.07021855875101551
k50pct,7,7,7,200,5,100,1.0,0.2,8.65873751461205,8.748345751737276,0.0865873751461205,0.08748345751737276
k50pct,7,7,7,200,5,100,2.0,0.4,7.032592471256045,7.272504528968376,0.07032592471256045,0.07272504528968377
k50pct,7,7,8,200,5,100,1.0,0.2,8.666294442679593,8.795642583130913,0.08666294442679594,0.08795642583130914
k50pct,7,7,8,200,5,100,2.0,0.4,7.116849688323512,7.449992686386338,0.07116849688323512,0.07449992686386338
k50pct,7,7,9,200,5,100,1.0,0.2,9.270521500022596,9.413779519292746,0.09270521500022597,0.09413779519292746
k50pct,7,7,9,200,5,100,2.0,0.4,7.379580629975834,7.787379430756204,0.07379580629975833,0.07787379430756204
k50pct,7,7,10,200,5,100,1.0,0.2,9.447379788543273,9.551019469257952,0.09447379788543273,0.09551019469257951
k50pct,7,7,10,200,5,100,2.0,0.4,7.641070844913877,7.957396426871291,0.07641070844913876,0.07957396426871291
k50pct,7,7,11,200,5,100,1.0,0.2,8.620174647592428,8.72022788250758,0.08620174647592428,0.0872022788250758
k50pct,7,7,11,200,5,100,2.0,0.4,6.980970086900129,7.281320016213371,0.06980970086900129,0.07281320016213372
k50pct,7,7,12,200,5,100,1.0,0.2,8.700252067274164,8.808775216307403,0.08700252067274164,0.08808775216307403
k50pct,7,7,12,200,5,100,2.0,0.4,6.99815085780866,7.356226545334103,0.0699815085780866,0.07356226545334103
k50pct,7,7,13,200,5,100,1.0,0.2,8.773087992752856,8.879955412113958,0.08773087992752857,0.08879955412113957
k50pct,7,7,13,200,5,100,2.0,0.4,7.117607193440932,7.409304179395953,0.07117607193440932,0.07409304179395954
k50pct,7,7,14,200,5,100,1.0,0.2,9.149953541139602,9.299703922082074,0.09149953541139602,0.09299703922082074
k50pct,7,7,14,200,5,100,2.0,0.4,7.205706098862251,7.578132551772086,0.07205706098862251,0.07578132551772086
k50pct,7,7,15,200,5,100,1.0,0.2,8.116104682210263,8.224645352142772,0.08116104682210264,0.08224645352142773
k50pct,7,7,15,200,5,100,2.0,0.4,6.679542794336726,6.942989102461354,0.06679542794336726,0.06942989102461354
k50pct,7,7,16,200,5,100,1.0,0.2,9.114891605049777,9.231225283250872,0.09114891605049777,0.09231225283250871
k50pct,7,7,16,200,5,100,2.0,0.4,7.401440255603298,7.720007466882599,0.07401440255603298,0.07720007466882599
k50pct,7,7,17,200,5,100,1.0,0.2,7.986106902146581,8.060194882875429,0.07986106902146581,0.0806019488287543
k50pct,7,7,17,200,5,100,2.0,0.4,6.708316491141787,6.909546922081752,0.06708316491141787,0.06909546922081752
k50pct,7,7,18,200,5,100,1.0,0.2,8.020905161618678,8.108159266326844,0.08020905161618679,0.08108159266326843
k50pct,7,7,18,200,5,100,2.0,0.4,6.641801600090446,6.925095314686004,0.06641801600090445,0.06925095314686004
k50pct,7,7,19,200,5,100,1.0,0.2,9.205265712281971,9.335982417287504,0.09205265712281971,0.09335982417287504
k50pct,7,7,19,200,5,100,2.0,0.4,7.330760215702874,7.725735173521301,0.07330760215702874,0.077257351735213
k50pct,8,8,0,200,5,100,1.0,0.2,7.656900647271684,7.724058759828793,0.07656900647271683,0.07724058759828793
k50pct,8,8,0,200,5,100,2.0,0.4,6.463916086513585,6.649640345619304,0.06463916086513585,0.06649640345619304
k50pct,8,8,1,200,5,100,1.0,0.2,8.42439723117122,8.520371834263742,0.0842439723117122,0.08520371834263742
k50pct,8,8,1,200,5,100,2.0,0.4,6.898920562888826,7.18563910275914,0.06898920562888826,0.0718563910275914
k50pct,8,8,2,200,5,100,1.0,0.2,8.720829521867934,8.82954890875667,0.08720829521867934,0.08829548908756671
k50pct,8,8,2,200,5,100,2.0,0.4,7.128929574050858,7.447334327892214,0.07128929574050857,0.07447334327892215
k50pct,8,8,3,200,5,100,1.0,0.2,8.171968679511671,8.279644061537738,0.08171968679511671,0.08279644061537737
k50pct,8,8,3,200,5,100,2.0,0.4,6.852054234652876,7.074573568433024,0.06852054234652875,0.07074573568433024
k50pct,8,8,4,200,5,100,1.0,0.2,8.565133611767259,8.66344253180921,0.08565133611767259,0.0866344253180921
k50pct,8,8,4,200,5,100,2.0,0.4,7.042520217072479,7.3361875663362,0.07042520217072479,0.073361875663362
k50pct,8,8,5,200,5,100,1.0,0.2,7.425920380976521,7.4880701487394745,0.07425920380976521,0.07488070148739474
k50pct,8,8,5,200,5,100,2.0,0.4,6.298974342380255,6.476846992245861,0.06298974342380255,0.0647684699224586
k50pct,8,8,6,200,5,100,1.0,0.2,8.613047885952824,8.700597599982572,0.08613047885952824,0.08700597599982572
k50pct,8,8,6,200,5,100,2.0,0.4,7.059052701483402,7.317250822685857,0.07059052701483402,0.07317250822685857
k50pct,8,8,7,200,5,100,1.0,0.2,7.977297366986711,8.056320410477532,0.07977297366986712,0.08056320410477533
k50pct,8,8,7,200,5,100,2.0,0.4,6.682513930375023,6.908263688004631,0.06682513930375024,0.0690826368800463
k50pct,8,8,8,200,5,100,1.0,0.2,7.919028427147374,8.001428935725535,0.07919028427147375,0.08001428935725535
k50pct,8,8,8,200,5,100,2.0,0.4,6.575888966756665,6.8169169393268945,0.06575888966756666,0.06816916939326895
k50pct,8,8,9,200,5,100,1.0,0.2,8.092019294788109,8.188624636627324,0.0809201929478811,0.08188624636627324
k50pct,8,8,9,200,5,100,2.0,0.4,6.789494624411077,7.037012294855337,0.06789494624411077,0.07037012294855337
k50pct,8,8,10,200,5,100,1.0,0.2,8.779604664443376,8.889325407340657,0.08779604664443376,0.08889325407340656
k50pct,8,8,10,200,5,100,2.0,0.4,7.110813808670308,7.443373994322485,0.07110813808670308,0.07443373994322484
k50pct,8,8,11,200,5,100,1.0,0.2,8.765267016186868,8.860868893497987,0.08765267016186869,0.08860868893497986
k50pct,8,8,11,200,5,100,2.0,0.4,7.212931989098685,7.493402196875309,0.07212931989098685,0.07493402196875308
k50pct,8,8,12,200,5,100,1.0,0.2,8.18977180853863,8.293487686525665,0.0818977180853863,0.08293487686525665
k50pct,8,8,12,200,5,100,2.0,0.4,6.765756950841634,7.051371868108376,0.06765756950841634,0.07051371868108376
k50pct,8,8,13,200,5,100,1.0,0.2,8.040870715577519,8.12046962523339,0.0804087071557752,0.0812046962523339
k50pct,8,8,13,200,5,100,2.0,0.4,6.700179878004725,6.960803181810064,0.06700179878004725,0.06960803181810064
k50pct,8,8,14,200,5,100,1.0,0.2,8.299851655906892,8.379445089387168,0.08299851655906892,0.08379445089387168
k50pct,8,8,14,200,5,100,2.0,0.4,6.778402791395308,7.02953204193247,0.06778402791395308,0.0702953204193247
k50pct,8,8,15,200,5,100,1.0,0.2,8.433830696491206,8.54225330821918,0.08433830696491207,0.0854225330821918
k50pct,8,8,15,200,5,100,2.0,0.4,6.889156978653553,7.184821949464762,0.06889156978653553,0.07184821949464762
k50pct,8,8,16,200,5,100,1.0,0.2,8.182711783539787,8.27404030755261,0.08182711783539787,0.0827404030755261
k50pct,8,8,16,200,5,100,2.0,0.4,6.809479335250508,7.03809795938475,0.06809479335250508,0.0703809795938475
k50pct,8,8,17,200,5,100,1.0,0.2,8.756937770069733,8.86054530261248,0.08756937770069734,0.0886054530261248
k50pct,8,8,17,200,5,100,2.0,0.4,7.1116675911688745,7.405275053913343,0.07111667591168874,0.07405275053913343
k50pct,8,8,18,200,5,100,1.0,0.2,8.643161551145695,8.742187698007143,0.08643161551145695,0.08742187698007144
k50pct,8,8,18,200,5,100,2.0,0.4,7.056081242362843,7.360664663780987,0.07056081242362844,0.07360664663780987
k50pct,8,8,19,200,5,100,1.0,0.2,8.136361167193527,8.250976401036802,0.08136361167193527,0.08250976401036801
k50pct,8,8,19,200,5,100,2.0,0.4,6.78745915964587,7.024492295395355,0.0678745915964587,0.07024492295395354
k50pct,9,9,0,200,5,100,1.0,0.2,7.355822088022379,7.429620226630554,0.07355822088022379,0.07429620226630554
k50pct,9,9,0,200,5,100,2.0,0.4,6.165615140896897,6.328870937816568,0.06165615140896897,0.06328870937816568
k50pct,9,9,1,200,5,100,1.0,0.2,7.453931069145632,7.535785919194396,0.07453931069145632,0.07535785919194396
k50pct,9,9,1,200,5,100,2.0,0.4,6.263138181345596,6.431064444411589,0.06263138181345596,0.0643106444441159
k50pct,9,9,2,200,5,100,1.0,0.2,7.260082030240206,7.324467591196857,0.07260082030240206,0.07324467591196857
k50pct,9,9,2,200,5,100,2.0,0.4,6.198310763880535,6.359532196784919,0.06198310763880535,0.06359532196784919
k50pct,9,9,3,200,5,100,1.0,0.2,7.53307523982356,7.622715937703354,0.0753307523982356,0.07622715937703355
k50pct,9,9,3,200,5,100,2.0,0.4,6.270908895072715,6.514545839672948,0.06270908895072715,0.06514545839672949
k50pct,9,9,4,200,5,100,1.0,0.2,8.15322414231759,8.230843060464764,0.0815322414231759,0.08230843060464764
k50pct,9,9,4,200,5,100,2.0,0.4,6.727461992166411,6.987111202665659,0.06727461992166411,0.06987111202665659
k50pct,9,9,5,200,5,100,1.0,0.2,8.054137701199728,8.156302818085443,0.08054137701199729,0.08156302818085442
k50pct,9,9,5,200,5,100,2.0,0.4,6.682329408796214,6.889769750380246,0.06682329408796214,0.06889769750380247
k50pct,9,9,6,200,5,100,1.0,0.2,8.036500217350138,8.139029469326225,0.08036500217350138,0.08139029469326226
k50pct,9,9,6,200,5,100,2.0,0.4,6.671978263575305,6.93666629313806,0.06671978263575305,0.06936666293138061
k50pct,9,9,7,200,5,100,1.0,0.2,7.373591136294692,7.470120712304293,0.07373591136294692,0.07470120712304293
k50pct,9,9,7,200,5,100,2.0,0.4,6.190292056764434,6.38999881461794,0.06190292056764434,0.06389998814617939
k50pct,9,9,8,200,5,100,1.0,0.2,8.03486970135755,8.12917065638922,0.0803486970135755,0.0812917065638922
k50pct,9,9,8,200,5,100,2.0,0.4,6.639441153458158,6.891843300533068,0.06639441153458157,0.06891843300533068
k50pct,9,9,9,200,5,100,1.0,0.2,8.375778834716627,8.456159884475028,0.08375778834716627,0.08456159884475029
k50pct,9,9,9,200,5,100,2.0,0.4,6.893904335725125,7.139355516757867,0.06893904335725125,0.07139355516757867
k50pct,9,9,10,200,5,100,1.0,0.2,8.243605282606815,8.328145994553886,0.08243605282606815,0.08328145994553886
k50pct,9,9,10,200,5,100,2.0,0.4,6.783994454547134,7.0527686564568555,0.06783994454547133,0.07052768656456855
k50pct,9,9,11,200,5,100,1.0,0.2,8.044073880912165,8.139790873333496,0.08044073880912166,0.08139790873333495
k50pct,9,9,11,200,5,100,2.0,0.4,6.7712908008015305,6.9638482545347244,0.0677129080080153,0.06963848254534724
k50pct,9,9,12,200,5,100,1.0,0.2,8.193530567988788,8.274849285952087,0.08193530567988788,0.08274849285952086
k50pct,9,9,12,200,5,100,2.0,0.4,6.795701239356525,7.034195560000917,0.06795701239356525,0.07034195560000917
k50pct,9,9,13,200,5,100,1.0,0.2,7.8081364264567625,7.879380645056905,0.07808136426456763,0.07879380645056905
k50pct,9,9,13,200,5,100,2.0,0.4,6.623761147180851,6.8238187995846715,0.06623761147180851,0.06823818799584672
k50pct,9,9,14,200,5,100,1.0,0.2,7.295783162413983,7.374608716717333,0.07295783162413982,0.07374608716717333
k50pct,9,9,14,200,5,100,2.0,0.4,6.153035559858274,6.347862901071544,0.06153035559858275,0.06347862901071544
k50pct,9,9,15,200,5,100,1.0,0.2,7.744106211914307,7.810896384475065,0.07744106211914308,0.07810896384475065
k50pct,9,9,15,200,5,100,2.0,0.4,6.39033867632979,6.615865056407799,0.0639033867632979,0.06615865056407799
k50pct,9,9,16,200,5,100,1.0,0.2,7.349268922592373,7.426562814714913,0.07349268922592372,0.07426562814714913
k50pct,9,9,16,200,5,100,2.0,0.4,6.146722584845023,6.364573573399802,0.06146722584845023,0.06364573573399802
k50pct,9,9,17,200,5,100,1.0,0.2,7.341328623236095,7.4186930166794625,0.07341328623236094,0.07418693016679462
k50pct,9,9,17,200,5,100,2.0,0.4,6.11692185854335,6.322010002966714,0.0611692185854335,0.06322010002966713
k50pct,9,9,18,200,5,100,1.0,0.2,7.548624012368329,7.626445617088422,0.07548624012368328,0.07626445617088422
k50pct,9,9,18,200,5,100,2.0,0.4,6.341261271571064,6.543962843311704,0.06341261271571064,0.06543962843311704
k50pct,9,9,19,200,5,100,1.0,0.2,8.002566692224022,8.066949230200045,0.08002566692224022,0.08066949230200045
k50pct,9,9,19,200,5,100,2.0,0.4,6.733421145122605,6.924775589128622,0.06733421145122605,0.06924775589128622
k50pct,10,10,0,200,5,100,1.0,0.2,7.4377220692055275,7.518553536656071,0.07437722069205527,0.07518553536656071
k50pct,10,10,0,200,5,100,2.0,0.4,6.333762101506061,6.521023681549039,0.0633376210150606,0.06521023681549039
k50pct,10,10,1,200,5,100,1.0,0.2,8.504126027709368,8.598728108117669,0.08504126027709369,0.08598728108117669
k50pct,10,10,1,200,5,100,2.0,0.4,7.02513889434578,7.26586263837639,0.0702513889434578,0.0726586263837639
k50pct,10,10,2,200,5,100,1.0,0.2,7.700291204522401,7.764097603259209,0.07700291204522401,0.0776409760325921
k50pct,10,10,2,200,5,100,2.0,0.4,6.54407926584372,6.737878018436348,0.0654407926584372,0.06737878018436348
k50pct,10,10,3,200,5,100,1.0,0.2,7.760452279435242,7.830050047634039,0.07760452279435243,0.07830050047634039
k50pct,10,10,3,200,5,100,2.0,0.4,6.62746609567386,6.820126018081368,0.0662746609567386,0.06820126018081368
k50pct,10,10,4,200,5,100,1.0,0.2,7.652464292185748,7.722667063757683,0.07652464292185748,0.07722667063757684
k50pct,10,10,4,200,5,100,2.0,0.4,6.468206332734283,6.6836893994101345,0.06468206332734283,0.06683689399410135
k50pct,10,10,5,200,5,100,1.0,0.2,7.484786009114195,7.549912749903179,0.07484786009114196,0.07549912749903179
k50pct,10,10,5,200,5,100,2.0,0.4,6.380657316537388,6.544704518346201,0.06380657316537387,0.065447045183462
k50pct,10,10,6,200,5,100,1.0,0.2,8.137946674912179,8.213793335079323,0.08137946674912179,0.08213793335079324
k50pct,10,10,6,200,5,100,2.0,0.4,6.880289128047899,7.066664796924911,0.06880289128047899,0.07066664796924911
k50pct,10,10,7,200,5,100,1.0,0.2,7.6395087714128,7.719893440395225,0.076395087714128,0.07719893440395226
k50pct,10,10,7,200,5,100,2.0,0.4,6.438928283271508,6.6267870738577415,0.06438928283271508,0.06626787073857741
k50pct,10,10,8,200,5,100,1.0,0.2,7.1881883886644715,7.2769261161192915,0.07188188388664471,0.07276926116119292
k50pct,10,10,8,200,5,100,2.0,0.4,6.140965244807113,6.3286759465899465,0.06140965244807113,0.06328675946589947
k50pct,10,10,9,200,5,100,1.0,0.2,8.143877939155843,8.23401885536893,0.08143877939155843,0.0823401885536893
k50pct,10,10,9,200,5,100,2.0,0.4,6.7280283149653,6.971112253948839,0.06728028314965301,0.06971112253948838
k50pct,10,10,10,200,5,100,1.0,0.2,7.730752179317207,7.783496986079115,0.07730752179317207,0.07783496986079115
k50pct,10,10,10,200,5,100,2.0,0.4,6.567560229572159,6.734759149710754,0.06567560229572159,0.06734759149710755
k50pct,10,10,11,200,5,100,1.0,0.2,7.228740446561744,7.289785226590048,0.07228740446561745,0.07289785226590048
k50pct,10,10,11,200,5,100,2.0,0.4,6.1937977447760275,6.360493961644231,0.06193797744776028,0.06360493961644231
k50pct,10,10,12,200,5,100,1.0,0.2,7.062265117216654,7.128469113467119,0.07062265117216654,0.07128469113467119
k50pct,10,10,12,200,5,100,2.0,0.4,6.016315496042914,6.216829643931106,0.06016315496042914,0.062168296439311065
k50pct,10,10,13,200,5,100,1.0,0.2,7.55932294015544,7.623295545912249,0.0755932294015544,0.0762329554591225
k50pct,10,10,13,200,5,100,2.0,0.4,6.396980886377079,6.60440445819799,0.0639698088637708,0.0660440445819799
k50pct,10,10,14,200,5,100,1.0,0.2,8.019964765261243,8.12929333052923,0.08019964765261242,0.08129293330529229
k50pct,10,10,14,200,5,100,2.0,0.4,6.74443820033283,6.956739585409878,0.06744438200332831,0.06956739585409878
k50pct,10,10,15,200,5,100,1.0,0.2,7.022665720786577,7.084616558424578,0.07022665720786576,0.07084616558424578
k50pct,10,10,15,200,5,100,2.0,0.4,5.975281525913218,6.156746923285596,0.059752815259132175,0.061567469232855956
k50pct,10,10,16,200,5,100,1.0,0.2,7.930326569763551,8.002835765787324,0.07930326569763552,0.08002835765787325
k50pct,10,10,16,200,5,100,2.0,0.4,6.7024111873389955,6.902550582993008,0.06702411187338995,0.06902550582993008
k50pct,10,10,17,200,5,100,1.0,0.2,7.787926705776066,7.872915183151001,0.07787926705776066,0.07872915183151001
k50pct,10,10,17,200,5,100,2.0,0.4,6.465853005190169,6.708697297651717,0.0646585300519017,0.06708697297651717
k50pct,10,10,18,200,5,100,1.0,0.2,7.405182243653556,7.462838628196849,0.07405182243653556,0.0746283862819685
k50pct,10,10,18,200,5,100,2.0,0.4,6.388915939837318,6.5498852178223785,0.06388915939837318,0.06549885217822378
k50pct,10,10,19,200,5,100,1.0,0.2,7.316717261969046,7.3802502549959,0.07316717261969047,0.073802502549959
k50pct,10,10,19,200,5,100,2.0,0.4,6.192709900404232,6.37011292930179,0.06192709900404232,0.0637011292930179
